티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
BKNG	Booking Holdings Inc.	0001075531	Nasdaq 100	매우 유망	PEG=매우 유망, PEGY=안심	202.55999755859375	165.57	2025	80.0	17203000000.0	0.0	17203000000.0	16856000000.0	1880000000.0	-5578000000.0	34842000000.0	-19.060962274466924	119.06096227446692	-0.1600941392572183	10.631453169521125	-46.96835074604002	1.1591987944015982	1.507086720448353	-4.1229949620707655	29.43673092572357	158.29965811243966	0.2540100758584689	67.37346185144713	325.0993162248793	42.05644825988669	11155.024078744102	53826.693787353266	-79.23753516647768	5407.022222152887	26473.210128412957	3년	67.37346185144713	11155.024078744102	5407.022222152887	65.45642162878411	94.40721596179455	205.5727277006484	278.4092649897362	137.4453338987634	3년	94.40721596179456	안심	3년	29.436730925723566	0.0393793318057821	매우 유망	Y		32639000.0	20.981906718971068	19.452269471930773		-10.403241607432001	191.25	185.91867805480956	Y	Y	강한 상승추세	단기위험부채 존재
CMCSA	COMCAST CORP	0001166691	Nasdaq 100	매우 유망	PEG=매우 유망, PEGY=안심	26.40999984741211	5.39	2025	4.85	9481000000.0	14000000.0	9495000000.0		2781000000.0	96903000000.0					2.559989215421947	1.8101914262604475	4.424862825972201	4.563971877764687	30.193236714975846	64.538600212299	49.1602769351271	68.88647342995169	137.577200424598	106.8205538702542	371.2980917874396	741.5411102885832	575.7627853606701	1305.8996362463922	2707.8042959975487	2080.0938609891305	3년	137.577200424598	741.5411102885832	2707.8042959975487	7.919621035320205	15.681525719851757	12.206090687853205	5.9026691830682125	22.35012956142296	3년	15.681525719851756	안심	3년	64.538600212299	0.0685614936087343	매우 유망	Y		3709000000.0	6.192195240095466	-14.69638039925687		-18.68842296912878	24.35680004119873	26.88894130706787	Y	N	중립/개선	단기위험부채 존재
DASH	DoorDash, Inc.	0001792789	Nasdaq 100	보류	PEG=매우 유망, PEGY=판정불가	231.88999938964844	2.13	2025		4378000000.0	1128000000.0	5506000000.0			10033000000.0	9613000000.0	51.0689198819098	48.9310801180902	1.0436908353271612	12.52257292704339	12.52257292704339	102.98940209511974	102.98940209511974	634.4827586206897			1277.4655172413793			2721.0015517241377			1073.401853847089			1년	1277.4655172413793	2721.0015517241377	1073.401853847089				4.944437621393449	2.132234091339676	판정불가		판정불가	1년	634.4827586206897	0.1623202533020909	매우 유망	Y		439686000.0	45.577254795349354	31.404770094399215		-17.693615593319624	197.29980072021485	187.7871501159668	Y	Y	강한 상승추세	
MCHP	MICROCHIP TECHNOLOGY INC	0000827054	Nasdaq 100	제외	PEG=매우 유망, PEGY=안심	75.48999786376953	0.22	2026	2.46	240300000.0	0.0	240300000.0	5496400000.0	0.0	6432400000.0					-9.64068231841526	-9.64068231841526	386.95763719174903	386.95763719174903	2300.0	-62.033647476478926	-29.795234328396646	4608.5	-115.56729495295785	-51.09046865679329	1013.87	-25.424804889650726	-11.239903104494525	1243.0520978814257	-133.6797001048175	-114.88926138900975	1년	4608.5	1013.87	1243.0520978814257	5.9501603759769255	-0.15395392609077363	-0.0706414131706392	1.5975788701393985	2.1162788652112763	1년	5.9501603759769255	안심	1년	2300.0	0.1682424509529343	매우 유망	N	주당순현금<=0	545200000.0	-20.243004071025506	1.1387975362697755		-26.65176913445807	82.63600021362305	76.81895015716553	N	N	판정불가	
MRVL	Marvell Technology, Inc.	0001835632	Nasdaq 100	제외	PEG=매우 유망, PEGY=안심	241.4499969482422	3.07	2026	10.0	2638800000.0		2638800000.0	3970800000.0	499800000.0	14308400000.0	7976900000.0	64.20555253911772	35.79444746088228	1.7937293936240895	-1.5315626077957916	-2.106243532252501	79.1470878032697	79.33428028680609	400.98039215686276			810.4607843137255			2488.114607843137			930.4885646266939			1년	810.4607843137255	2488.114607843137	930.4885646266939	5.1926154652513254			1.6056111302748075	0.6649870161808246	1년	5.192615465251325	안심	1년	400.98039215686276	0.1973839353528975	매우 유망	N	주당순현금<=0	869700000.0	17.780486316215693	195.5686004801223		-23.695603281312415	230.01439971923827	148.02825016021728	Y	Y	강한 상승추세	단기위험부채 존재
APP	AppLovin Corp	0001751008	Nasdaq 100	제외	PEG=매우 유망, PEGY=판정불가	312.6300048828125	9.75	2025		2487096000.0		2487096000.0	3512987000.0	0.0	2134671000.0	5124939000.0	29.404761412803165	70.59523858719683	0.41652612840855274	-2.9999444395707227	-2.9999444395707227	32.3723024946034	32.3723024946034	115.23178807947019			238.96357615894038			2329.8948675496686			645.2563193424174			1년	238.96357615894038	2329.8948675496686	645.2563193424174				11.598438459513993	3.709956907003088	판정불가		판정불가	1년	115.23178807947019	0.2809320503842019	매우 유망	N	주당순현금<=0	341970000.0	-49.00748810312769	-28.093011757308417		-57.384130958686285	411.6217993164062	493.9891761779785	N	N	주의	
NXPI	NXP Semiconductors N.V.	0001413447	Nasdaq 100	제외	PEG=매우 유망, PEGY=안심	225.86000061035156	7.95	2025	1.82	3267000000.0		3267000000.0	10972000000.0	307000000.0	10056000000.0					-30.295166534948553	-31.502254935497444	32.220775741547186	32.37261076048415	-18.293936279547793	-9.000664080454257	113.31378642177046	-28.087872559095587	-9.501328160908514	235.12757284354092	-223.29858684480993	-75.53555887922269	1869.2642041061504	-198.8659285581246	-133.44353080452473	727.6207380920722	5년	235.12757284354092	1869.2642041061504	727.6207380920722	-0.5112830433286378	-0.22285819987863065	3.573277916872461	9.526955031042224	4.218079786282258	5년	3.573277916872461	안심	5년	113.31378642177046	0.2843500050524898	매우 유망	N	주당순현금<=0	254331000.0	-29.71526487614384	-0.5065829365718755		-32.10689527344041	259.7814001464844	242.943150100708	N	N	주의	단기위험부채 존재
PYPL	PayPal Holdings, Inc.	0001633917	Nasdaq 100	매우 유망	PEG=매우 유망, PEGY=안심	61.470001220703125	5.41	2025	91.0	8049000000.0	2373000000.0	10422000000.0	9987000000.0		20256000000.0	59917000000.0	25.26536365110449	74.7346363488955	0.3380676602633643	0.4493801652892562	0.4493801652892562	11.279227551832507	11.279227551832507	35.58897243107769	37.30414865193261	32.59424256515169	79.67794486215539	83.10829730386523	73.68848513030338	431.05768170426063	449.6158884139109	398.6547045549413	601.2488582139156	631.4395306412977	548.5353776447855	3년	83.10829730386523	449.6158884139109	631.4395306412977	11.223195192166427	11.375260235004957	10.957686773955691	5.74793388429752	9.350795136086013	3년	11.375260235004957	안심	3년	37.304148651932614	0.3023585300678927	매우 유망	Y		968000000.0	37.36313121944832	33.02316043836082		-19.256530358086486	53.58980010986328	51.34917510986328	Y	Y	강한 상승추세	
WDC	WESTERN DIGITAL CORP	0000106040	Nasdaq 100	매우 유망	PEG=매우 유망, PEGY=안심	462.0	24.28	2026	13.0	1579000000.0	24000000.0	1603000000.0	0.0	255000000.0	8864000000.0	4997000000.0	63.94921001370753	36.05078998629247	1.7738643185911547	4.185378590078329	3.519582245430809	18.855626911446524	18.883048507189834	3137.3333333333335		55.622865998828615	6283.166666666667		119.74573199765723	152555.28666666668		2907.4263729031177	32920.62481962482		529.3130677279476	5년	119.74573199765723	2907.4263729031177	529.3130677279476	167.07656277505615		3.6393839526582017	9.167101827676241	1.9842211748216974	5년	3.6393839526582017	안심	5년	55.622865998828615	0.3389905675094773	매우 유망	Y		383000000.0	-13.028749291220787	65.17696812184337		-38.08879137906103	536.2305993652344	364.1615488433838	N	Y	중립/개선	단기위험부채 존재
EXC	EXELON CORP	0001109357	Nasdaq 100	제외	PEG=매우 유망, PEGY=안심	43.959999084472656	1.74	2021	3.78	626000000.0		626000000.0	35272000000.0	612000000.0	28798000000.0	87772000000.0	24.704469417517373	75.29553058248263	0.32810007747345393	-34.23517786561265	-34.8399209486166	44.93975686786512	45.2873103638444	-13.432835820895514	121.5523810846817	51.225599028568624	-18.365671641791028	251.6047621693634	110.95119805713725	-31.95626865671639	437.7922861746923	193.0550846194188	-172.6939702507952	895.8878418842535	339.16080218393097	3년	251.6047621693634	437.7922861746923	895.8878418842535	-0.2147950165657867	2.7888976225036632	1.2239852385116317	-2.2480237154150196	-5.113793817636943	3년	2.7888976225036632	안심	3년	121.5523810846817	0.3697151505124117	매우 유망	N	주당순현금<=0 | FCF<=0	1012000000.0	-3.6809823129770214	-11.138067516207261		-12.586998838371988	46.06599998474121	45.993399982452395	N	N	주의	단기위험부채 존재
