티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
BKNG	Booking Holdings Inc.	0001075531	Nasdaq 100	매우 유망	PEG=매우 유망, PEGY=안심	213.0	165.57	2025	0.7549295774647887	17203000000.0	0.0	17203000000.0	16856000000.0	1880000000.0	-5578000000.0	34842000000.0	-19.060962274466924	119.06096227446692	-0.1600941392572183	10.631453169521125	-46.96835074604002	1.2222537103972875	1.570141636444042	-4.1229949620707655	29.43673092572357	158.29965811243966	0.2540100758584689	67.37346185144713	325.0993162248793	42.05644825988669	11155.024078744102	53826.693787353266	-80.25518861038184	5137.10050645263	25170.748256973366	3년	67.37346185144713	11155.024078744102	5137.10050645263	-2.755618866979102	24.701631295007243	130.13221914311436	278.4092649897362	130.7085751125522	3년	24.701631295007243	안심	3년	29.436730925723566	0.0415213806683	매우 유망	Y		32639000.0	35.71201283313281	32.877512186717354		-6.919748905725087	186.15880035400392	185.59832817077637	Y	Y	강한 상승추세	단기위험부채 존재
CMCSA	COMCAST CORP	0001166691	Nasdaq 100	매우 유망	PEG=매우 유망, PEGY=안심	26.59000015258789	5.39	2025	4.886340701557112	9481000000.0	14000000.0	9495000000.0		2781000000.0	96903000000.0					2.559989215421947	1.8101914262604475	4.458258058843404	4.597367110635889	30.193236714975846	64.538600212299	49.1602769351271	68.88647342995169	137.577200424598	106.8205538702542	371.2980917874396	741.5411102885832	575.7627853606701	1296.382435715416	2688.796938823681	2065.3357730599096	3년	137.577200424598	741.5411102885832	2688.796938823681	7.868449280756434	15.572212285052625	12.122810506555874	5.9026691830682125	22.19883094845989	3년	15.572212285052624	안심	3년	64.538600212299	0.0690789394901348	매우 유망	Y		3709000000.0	6.872994571952384	-15.264496928882942		-18.134234829619388	24.015199966430664	26.856481132507323	Y	N	중립/개선	단기위험부채 존재
DASH	DoorDash, Inc.	0001792789	Nasdaq 100	보류	PEG=매우 유망, PEGY=판정불가	220.22000122070312	2.13	2025		4378000000.0	1128000000.0	5506000000.0			10033000000.0	9613000000.0	51.0689198819098	48.9310801180902	1.0436908353271612	12.52257292704339	12.52257292704339	97.5105297153332	97.5105297153332	634.4827586206897			1277.4655172413793			2721.0015517241377			1135.5832969945209			1년	1277.4655172413793	2721.0015517241377	1135.5832969945209				4.944437621393449	2.245226407222732	판정불가		판정불가	1년	634.4827586206897	0.1536850740078621	매우 유망	Y		439686000.0	37.012385413117514	24.990066501610663		-21.83573193230197	188.75440063476563	187.77660011291505	Y	Y	강한 상승추세	
MCHP	MICROCHIP TECHNOLOGY INC	0000827054	Nasdaq 100	제외	PEG=매우 유망, PEGY=안심	77.08000183105469	0.22	2026	2.33	240300000.0	0.0	240300000.0	5496400000.0	0.0	6432400000.0					-9.64068231841526	-9.64068231841526	394.1849279521361	394.1849279521361	2300.0	-62.033647476478926	-29.795234328396646	4608.5	-115.56729495295785	-51.09046865679329	1013.87	-25.424804889650726	-11.239903104494525	1215.347659464537	-132.98495626060992	-114.58212615138534	1년	4608.5	1013.87	1215.347659464537	5.840735747967412	-0.15146101041115514	-0.06967601341604723	1.5975788701393985	2.072624328215508	1년	5.840735747967412	안심	1년	2300.0	0.1713847512835374	매우 유망	N	주당순현금<=0	545200000.0	-18.01743822255387	-0.10368303169738802		-25.1068760178889	84.92340026855469	76.37705013275146	N	Y	중립/개선	
MRVL	Marvell Technology, Inc.	0001835632	Nasdaq 100	제외	PEG=매우 유망, PEGY=안심	237.27000427246094	3.07	2026	11.0	2638800000.0		2638800000.0	3970800000.0	499800000.0	14308400000.0	7976900000.0	64.20555253911772	35.79444746088228	1.7937293936240895	-1.5315626077957916	-2.106243532252501	77.78552667109341	77.97271915462979	400.98039215686276			810.4607843137255			2488.114607843137			948.6427121171184			1년	810.4607843137255	2488.114607843137	948.6427121171184	5.296363086912962			1.6056111302748075	0.6767021120929634	1년	5.296363086912962	안심	1년	400.98039215686276	0.1939883550232647	매우 유망	N	주당순현금<=0	869700000.0	27.018201496880657	198.04045026173392		-25.016588261413254	234.4774005126953	143.55110023498534	Y	Y	강한 상승추세	단기위험부채 존재
APP	AppLovin Corp	0001751008	Nasdaq 100	제외	PEG=매우 유망, PEGY=판정불가	310.7900085449219	9.75	2025		2487096000.0		2487096000.0	3512987000.0	0.0	2134671000.0	5124939000.0	29.404761412803165	70.59523858719683	0.41652612840855274	-2.9999444395707227	-2.9999444395707227	32.18358492148642	32.18358492148642	115.23178807947019			238.96357615894038			2329.8948675496686			649.6685232765143			1년	238.96357615894038	2329.8948675496686	649.6685232765143				11.598438459513993	3.731921278234253	판정불가		판정불가	1년	115.23178807947019	0.2792943289163477	매우 유망	N	주당순현금<=0	341970000.0	-35.5581800340953	-24.565531906572357		-57.63494835224209	435.2380004882813	503.44957626342773	N	N	주의	
NXPI	NXP Semiconductors N.V.	0001413447	Nasdaq 100	제외	PEG=매우 유망, PEGY=안심	226.02000427246094	7.95	2025	1.77	3267000000.0		3267000000.0	10972000000.0	307000000.0	10056000000.0					-30.295166534948553	-31.502254935497444	32.2409019883534	32.39273700729036	-18.293936279547793	-9.000664080454257	113.31378642177046	-28.087872559095587	-9.501328160908514	235.12757284354092	-223.29858684480993	-75.53555887922269	1869.2642041061504	-198.79593957339705	-133.41985552224247	727.0348503545746	5년	235.12757284354092	1869.2642041061504	727.0348503545746	-0.5125147021481238	-0.22426990668766772	3.5694964881361866	9.526955031042224	4.215093731065388	5년	3.5694964881361866	안심	5년	113.31378642177046	0.2845276202169086	매우 유망	N	주당순현금<=0	254331000.0	-27.12558158298809	-2.623754393122446		-32.05879846409449	269.0698001098633	242.44640007019044	N	N	주의	단기위험부채 존재
PYPL	PayPal Holdings, Inc.	0001633917	Nasdaq 100	매우 유망	PEG=매우 유망, PEGY=안심	61.25	5.41	2025	93.0	8049000000.0	2373000000.0	10422000000.0	9987000000.0		20256000000.0	59917000000.0	25.26536365110449	74.7346363488955	0.3380676602633643	0.4493801652892562	0.4493801652892562	11.238561891813445	11.238561891813445	35.58897243107769	37.30414865193261	32.59424256515169	79.67794486215539	83.10829730386523	73.68848513030338	431.05768170426063	449.6158884139109	398.6547045549413	603.7676435987929	634.0667565941403	550.8648237631695	3년	83.10829730386523	449.6158884139109	634.0667565941403	11.44176396134334	11.594379236977877	11.175294826345963	5.74793388429752	9.384381851914318	3년	11.594379236977876	안심	3년	37.304148651932614	0.301268419142202	매우 유망	Y		968000000.0	38.0281690140845	46.77690072343956		-19.545511349338597	51.189600143432614	51.5149250793457	Y	Y	상승전환	
WDC	WESTERN DIGITAL CORP	0000106040	Nasdaq 100	매우 유망	PEG=매우 유망, PEGY=안심	462.0899963378906	24.28	2026	0.10820403037558698	1579000000.0	24000000.0	1603000000.0	0.0	255000000.0	8864000000.0	4997000000.0	63.94921001370753	36.05078998629247	1.7738643185911547	4.185378590078329	3.519582245430809	18.859333515148773	18.886755110892086	3137.3333333333335		55.622865998828615	6283.166666666667		119.74573199765723	152555.28666666668		2907.4263729031177	32914.19374487277		529.1905031367834	5년	119.74573199765723	2907.4263729031177	529.1905031367834	166.36014919846224		2.9550922350696105	9.167101827676241	1.983834729235958	5년	2.9550922350696105	안심	5년	55.622865998828615	0.3390572056381621	매우 유망	Y		383000000.0	0.5374007325493757	62.3247881903078		-38.076731244753084	550.0133990478515	355.16939895629883	N	Y	상승전환	단기위험부채 존재
EXC	EXELON CORP	0001109357	Nasdaq 100	제외	PEG=매우 유망, PEGY=안심	45.29999923706055	1.74	2021	3.620309111745621	626000000.0		626000000.0	35272000000.0	612000000.0	28798000000.0	87772000000.0	24.704469417517373	75.29553058248263	0.32810007747345393	-34.23517786561265	-34.8399209486166	45.709871898088046	46.05742539406732	-13.432835820895514	121.5523810846817	51.225599028568624	-18.365671641791028	251.6047621693634	110.95119805713725	-31.95626865671639	437.7922861746923	193.0550846194188	-170.54364060689107	866.4289040793813	326.17017190030725	3년	251.6047621693634	437.7922861746923	866.4289040793813	-0.21466974860545018	2.7384169983128537	1.1998700907015305	-2.2480237154150196	-4.96252484166905	3년	2.7384169983128537	안심	3년	121.5523810846817	0.3760508143912329	매우 유망	N	주당순현금<=0 | FCF<=0	1012000000.0	0.95832475019344	-4.349665005791314		-9.922452948148786	46.25680000305176	46.04779998779297	N	N	중립/개선	단기위험부채 존재
