티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
7203.T	7203.T	Japan Nikkei 225	3116.0	2.4326101249178222	-14.770240700218817		-20.99391480730223	2971.6375	3189.3075	Y	N	상승전환/양호	TOYOTA MOTOR CORP	JPX	JPY	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	Toyota Motor Corporation designs, manufactures, assembles, and sells passenger vehicles, minivans and commercial vehicles, and related parts and accessories in Japan, North America, Europe, Asia, Central and South America, Oceania, Africa, the Middle East, and internationally. The company operates through Automotive, Financial Services, and All Other segments. The company offers subcompact and compact cars; mini-vehicles; mid-size, luxury, sports, and specialty cars; recreational and sport-utili	37372829892608.0	3.21	351.48	-19.24389192556021	16.22034398017016		20624512000000.0	25076787000000.0	17417669000000.0	43205469000000.0	39918854000000.0	-375.97851209810017	15.164205574561331	0.48665614809246893	9.935070308689257	16.22034398017016	0.6125067582312168	1.9557329114396196	헐값	양호(>=1.5)	40.94068796034032	14389.833004300417	361.80465353980804	양호	충분
6758.T	6758.T	Japan Nikkei 225	3928.0	14.053426248548195	18.814277071990325		-16.42553191489362	3614.325	3644.76	Y	Y	상승전환/양호	SONY GROUP CORPORATION	JPX	JPY	Technology	Consumer Electronics	Consumer Electronics	Sony Group Corporation develops, designs, produces, manufactures, supplies, and sells electronic equipment, instruments, and devices for consumer, professional, and industrial use in Japan, the United States, Europe, China, the Asia-Pacific, and internationally. The company operates through Game & Network Services, Music, Pictures, Entertainment Technology & Services, and Imaging & Sensing Solutions. It develops, designs, produces, manufactures, provides, and sells smartphones and image sensors;	23508885176320.0	89.0	186.58	44.4			2265213000000.0	824393000000.0	217593000000.0	1669669000000.0	8119011000000.0	246.13388806645386	254.18266880946064	6.471045539955719	19.733444698968515	44.4	0.4444469526794711	6.760096984333047	매우 유망	안심(>=2)	8.5	1585.93	-59.62499999999999	양호	충분
9984.T	9984.T	Japan Nikkei 225	5161.0	-31.10399145641436	26.0009765625		-40.21084337349398	5598.075	5072.76	N	Y	상승전환/양호	SOFTBANK GROUP CORP	JPX	JPY	Communication Services	Telecom Services	Telecom Services	SoftBank Group Corp. provides telecommunication services in Japan and internationally. It operates through Holding Company Investment Business, SoftBank Vision Funds, SoftBank, AI Computing Business, and Other segments. The company engages in Consumer Business, mobile services and broadband; mobile services and solutions; ICT service materials to corporate clients; media, advertising, and related services; and payment and financial services. It also offers semiconductor IP, chips, and related te	29634401927168.0	21.0	872.73	333.7234204895035			9633366000000.0	17433486000000.0	7251630000000.0	25663566000000.0	17621823000000.0	-1368.70054930395	-379.4860421838099	-7.3529556710678134	7.481925165061303	333.7234204895035	0.022419538772816303	47.41071484461942	매우 유망	안심(>=2)	8.5	7418.205	43.73580701414455	보류	충분
6861.T	6861.T	Japan Nikkei 225	82960.0	3.5576082886031646	30.15374960778161		-5.361624458133695	79514.5	66544.6	Y	Y	상승전환/양호	KEYENCE CORP	JPX	JPY	Technology	Scientific & Technical Instruments	Scientific & Technical Instruments	Keyence Corporation, together with its subsidiaries, manufactures and sells electronic application equipment in Japan and internationally. The company offers photoelectric, fiber optic, laser, inductive proximity, positioning, vision, and specific solution sensors, as well as network communication units; laser profiler/3D laser snapshot sensor, laser displacement sensors, optical micrometer/laser micrometer, spectral interference displacement sensor, inductive displacement sensors, and LVDT/cont	20289651998720.0	66.0	1833.42	11.671466126183972	7.043275268619209		2390802000000.0	0.0	0.0	0.0	3471471000000.0	9857.955506929393	1658.8342414124036	1.9995591145279694	39.87195759458858	7.043275268619209	5.660996634937034	1.8319460511899381	매우 불리	양호(>=1.5)	22.586550537238416	41410.63348598366	-50.08361440937361	보류	충분
8035.T	8035.T	Japan Nikkei 225	56230.0	7.268218237314006	26.701216764308256		-28.642131979695428	61523.0	47612.7	N	Y	상승전환/양호	TOKYO ELECTRON	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Tokyo Electron Limited, together with its subsidiaries, develops, manufactures, and sells semiconductor production equipment in Japan, South Korea, Taiwan, China, North America, Europe, and internationally. The company provides coaters/developers, plasma etch systems, cleaning systems, deposition systems, test systems, 3D integration systems, SiC Epitaxial CVD systems, and gas cluster beam systems, as well as other deposition and lithography and other products. It also offers engineering service	25640514355200.0	1.33	1248.31	5.572350877450916	6.798560410225418		561248000000.0	0.0	0.0	0.0	2069994000000.0	1235.4212726490891	705.0257904492299	1.2538249874608391	44.055225646955414	6.798560410225418	6.480081515594665	0.18450842756691613	매우 불리	불리(<1)	22.097120820450836	27584.056891376982	-50.94423458762763	보류	충분
6954.T	6954.T	Japan Nikkei 225	6052.0	-23.314749113025847	-7.490064200550295		-28.191741813004267	6601.7	6463.475	N	N	주의	FANUC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Fanuc Corporation engages in the development, manufacture, sale, and maintenance services of products used in automated production systems in Japan, the United States, Europe, China, the rest of Asia, and internationally. It offers CNC series, robots, and robomachine products, such as, compact machining centers, electric injection molding machines, wire electrical discharge machines; and field system basic package, and AI servo monitors, as well as servo motors, lasers. The company was incorpora	5650269601792.0	1.77	178.53	12.866892116266925	-0.7965405408966175		789671000000.0	0.0	0.0	0.0	1864871000000.0	846.2353438004434	246.1695465594138	4.067573472561365	29.1590469736154	-0.7965405408966175		0.0333844744646222	판정불가	불리(<1)	6.906918918206765	1233.0922344674539	-79.62504569617558	보류	일부부족
6857.T	6857.T	Japan Nikkei 225	35270.0	34.77264042797097	32.494365138993246		-6.643726839597674	31655.875	25952.3	Y	Y	상승전환/양호	ADVANTEST CORP	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Advantest Corporation, together with its subsidiaries, manufactures and sells semiconductors, component test systems, and mechatronics-related products in Japan, rest of Asia, the Americas, and Europe. The company offers automated test equipment, including system on chip, power device, and memory test systems, as well as burn-in and SSD test systems; and metrology and SEM tools. It also provides component test systems, such as die level, SoC, and memory test handlers, as well as change kits, and	24333665697792.0	17.0	514.94	132.8824832327193	42.25059773479647		339966000000.0	0.0	0.0	20192000000.0	795726000000.0	470.68348770452883	414.1764373901661	1.174302345875152	67.57936169708212	42.25059773479647	1.5994888905778852	0.8767558060163616	보통	불리(<1)	60.0	30896.4	-12.400340232492201	보류	충분
6594.T	6594.T	Japan Nikkei 225	2626.0	-5.945558739255019	11.744680851063837		-17.213114754098356	2641.15	2383.325	N	Y	상승전환/양호	NIDEC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Nidec Corporation, together with its subsidiaries, develops, manufactures, and sells motors, electronics and optical components, and other related products in Japan and internationally. The company offers medium- and large-size motors, small-size and precision motors, fans and blowers, motor-related products, units and modules, automotive components, mechanical equipment/machine tools, inspection and measuring equipment, electronic devices, as well as mold, molding, cutting, and machining compon	2958625865728.0	1.92	104.78	32.067815676348886	6.581109751515668		248811000000.0	0.0	257559000000.0	636046000000.0	1719296000000.0	217.05388229526966	118.29175311926029	4.5046364478012295	22.99051458011768	6.581109751515668	3.4934099943892942	0.36976596247512755	매우 불리	불리(<1)	21.662219503031338	2269.7673595276237	-13.565599408696738	보류	충분
9432.T	9432.T	Japan Nikkei 225	168.60000610351562	12.775923815060608	11.803715312690333		-0.5896226202902644	155.77499961853027	153.69749992370606	Y	Y	상승전환/양호	NTT INC	JPX	JPY	Communication Services	Telecom Services	Telecom Services	NTT, Inc. operates as a telecommunications company in Japan and internationally. The company operates through the Comprehensive ICT Business, Regional Communications Business, Global Solutions Business, and Others segments. Its Comprehensive ICT Business segment offers mobile phone and fiber-optic broadband services; financial, content, and lifestyle services; and corporate communication services and solutions. This segment also engages in engineering, system development, and related businesses.	14007519936512.0	3.2	12.61	3.7015407753475893	-5.093357650896701		4814410000000.0	11315960000000.0	4395648000000.0	16919540000000.0	9727623000000.0	-80.06538387353686	-9.489081991322506	-5.628162305935196	19.719697857022403	-5.093357650896701		-0.09601352234828767	판정불가	불리(<1)	0.0	0.0	-100.0	보류	일부부족
9433.T	9433.T	Japan Nikkei 225	2922.0	6.700748584991789	11.526717557251898		-5.984555984555984	2870.1875	2707.9075	Y	Y	상승전환/양호	KDDI CORPORATION	JPX	JPY	Communication Services	Telecom Services	Telecom Services	KDDI Corporation engages in the provision of mobile telecommunications services in Japan and internationally. It operates in two segments, Personal Services and Business Services. The Personal Services segment offers 5G telecommunication services and other services, such as finance, energy, and LX through its multi-brands comprising au, UQ mobile, and povo; and entertainment services, including video to individual customers. The Business Services segment provides smartphones and other devices, n	10941417652224.0	2.87	183.5	7.8875096122157595	2.7737376722015927		2887775000000.0	2588058000000.0	2710284000000.0	5805637000000.0	5076738000000.0	81.06924319685011	300.1980413333061	10.27371804699884	15.481911481216077	2.7737376722015927	5.5816062334862595	0.364537523615804	매우 불리	불리(<1)	14.047475344403185	2577.7117256979845	-11.782624034976575	보류	충분
